DEPT,COURSE,CREDITS,COURSE TITLE,COMPONENT,TIME-START,DAYS,ROOM,INSTRUCTOR,MAX-ENRLNT
RUSS,1010,4,Beginning Russian 1,LEC,5:00 PM,MW,MUEN E123,"Siarheichyk,Galina",22
RUSS,1020,4,Beginning Russian 2,LEC,1:00 PM,M-TH,HUMN 145,"Siarheichyk,Galina",22
RUSS,2010,4,Second-Year Russian 1,LEC,10:00 AM,M-TH,CLRE 212,"Kostoglodova,Elena Yu",22
RUSS,2010,4,Second-Year Russian 1,LEC,11:00 AM,M-TH,CLRE 212,"Kostoglodova,Elena Yu",22
RUSS,2221,3,Intro Modern Russian Culture,LEC,2:00 PM,MWF,ECON 205,"Grove,Vicki",40
RUSS,2231,3,Fairy Tales of Russia,LEC,2:00 PM,MW,HLMS 201,"Osterman,Laura",88
RUSS,2231,3,Fairy Tales of Russia,LEC,10:00 AM,MWF,HALE 235,"Osterman,Laura",15
RUSS,2241,3,Vampire in Lit/Visual Arts,LEC,9:00 AM,MWF,HLMS 211,"Grove,Vicki",45
RUSS,3000,3,Advanced Conversation,LEC,2:00 PM,TTH,MKNA 112,"Siarheichyk,Galina",20
RUSS,3010,3,3rd Year Russian 1,LEC,3:30 PM - 4:45 PM,TTH,"DUAN G2B21 Mikhailova,Tatiana Ale",,22
RUSS,3060,3,Russian Heritage Spkers Pt 1,SEM,8:00 AM,TTH,MKNA 112,"Kostoglodova,Elena Yu",5
RUSS,3241,3,Russian Sci-Fi,LEC,1:00 PM,MW,EKLC E1B20,"Leiderman,Mark N",88
RUSS,4010,3,Adv Conversation/Comp 1,LEC,8:00 AM,TTH,MKNA 112,"Kostoglodova,Elena Yu",15
RUSS,4301,3,Amer-Russ Cult Relations,LEC,11:00 AM,TTH,HLMS 229,"Romanov,Artemi",38
RUSS,4451,3,Chekhov,LEC,12:30 PM,TTH,MKNA 204,"Roberts,Thomas Lee",15
RUSS,4481,3,Russian Rebels Past/Present,LEC,3:30 PM,TTH,GUGG 206,"Roberts,Thomas Lee",34
RUSS,4811,3,19th C Russian Lit,LEC,10:00 AM - 10:50 AM,MWF GUGG 205,,"Grove,Vicki",30
SCAN,2201,3,Intro/Mod Nord Cult/Soc,LEC,12:00 PM - 12:50 PM,MWF HALE 260,,"Nordvig,Asger M.V.",35
SCAN,2202,3,The Vikings,LEC,9:00 AM - 9:50 AM,MW,RAMY C250,"Teitelbaum,Benjamin R",204
SCAN,3203,3,19 & 20th Cntry Nordic Lit,LEC,10:00 AM,MWF,ECON 13,"Nordvig,Asger M.V.",35
SCAN,3204,3,Medieval Icelandic Sagas,LEC,9:30 AM,TTH,EKLC E1B50,"Raggio,Avedan",39
SCAN,3205,3,Scan Folk Narrative,LEC,2:00 PM,TTH,HLMS 191,"Raggio,Avedan",26
SCAN,3301,3,Radical Nationalism,LEC,3:30 PM,TTH,GUGG 205,"Teitelbaum,Benjamin R",34
SLHS,1010,3,Disabilities in Society,LEC,3:30 PM,TTH,CHEM 140,"Pollard,Ryan Daniel",200
SLHS,1010,3,Disabilities in Society,LEC,3:30 PM,TTH,CHEM 140,"Pollard,Ryan Daniel",200
SLHS,2000,3,Intro Comm Disorders,LEC,11:00 AM,TTH,HALE 230,"Sommerfeldt,Kristin Ka",80
SLHS,2000,3,Intro Comm Disorders,LEC,11:00 AM,TTH,HALE 230,"Sommerfeldt,Kristin Ka",80
SLHS,2010,3,Sci of Human Communication,LEC,2:00 PM,MWF,RAMY N1B23,"Muralimanohar,Rames",80
SLHS,2010,3,Sci of Human Communication,LEC,2:00 PM,MWF,RAMY N1B23,"Muralimanohar,Rames",80
SLHS,2305,4,Amer Sign Lang 1,LEC,8:00 AM,M-TH,HLMS 259,"Moers,Willard Lee",22
SLHS,2305,4,Amer Sign Lang 1,LEC,5:00 PM,MW,MUEN D439,"Boyd,Karen Sue",22
SLHS,2305,4,Amer Sign Lang 1,LEC,4:30 PM,MW,ECCR 139,"Boll,Rachel",22
SLHS,2305,4,Amer Sign Lang 1,LEC,8:00 AM,M-TH,HLMS 259,"Moers,Willard Lee",22
SLHS,2305,4,Amer Sign Lang 1,LEC,5:00 PM,MW,MUEN D439,"Boyd,Karen Sue",22
SLHS,2305,4,Amer Sign Lang 1,LEC,4:30 PM,MW,ECCR 139,"Boll,Rachel",22
SLHS,2315,4,Amer Sign Lang 2,LEC,2:00 PM,M-TH,SLHS 393,"Moers,Willard Lee",22
SLHS,2315,4,Amer Sign Lang 2,LEC,3:00 PM,M-TH,SLHS 393,"Moers,Willard Lee",22
SLHS,2315,4,Amer Sign Lang 2,LEC,2:00 PM,M-TH,SLHS 393,"Moers,Willard Lee",22
SLHS,2315,4,Amer Sign Lang 2,LEC,3:00 PM,M-TH,SLHS 393,"Moers,Willard Lee",22
SLHS,2325,4,Amer Sign Lang 3,LEC,9:00 AM - 9:50 AM,M-TH HUMN 190,,"Moers,Willard Lee",22
SLHS,2325,4,Amer Sign Lang 3,LEC,9:00 AM - 9:50 AM,M-TH HUMN 190,,"Moers,Willard Lee",22
SLHS,3106,3,Hearing Science,LEC,8:00 AM,TTH,SLHS 230,"Arehart,Kathryn H",30
SLHS,3106,3,Hearing Science,LEC,8:00 AM,TTH,SLHS 230,"Arehart,Kathryn H",30
SLHS,3116,3,Speech Science,LEC,1:00 PM,MWF,SLHS 230,"Sadagopan,Neeraja",40
SLHS,3116,3,Speech Science,LEC,1:00 PM,MWF,SLHS 230,"Sadagopan,Neeraja",40
SLHS,4502,3,Lang Disorders:Chd/Adult,LEC,9:30 AM,TTH,SLHS 230,"Ramsberger,Gail",40
SLHS,4502,3,Lang Disorders:Chd/Adult,LEC,9:30 AM,TTH,SLHS 230,"Ramsberger,Gail",40
SLHS,4512,3,Sp Disord:Voic/Clft/Motor/Stut,LEC,11:00 AM,TTH,SLHS 230,"Pollard,Ryan Daniel",40
SLHS,4512,3,Sp Disord:Voic/Clft/Motor/Stut,LEC,11:00 AM,TTH,SLHS 230,"Pollard,Ryan Daniel",40
SLHS,4560,3,Language Development,LEC,10:00 AM,MWF,MUEN E431,"Boerger,Karin Margaret",18
SLHS,4560,3,Language Development,LEC,11:00 AM,MWF,MUEN E431,"Boerger,Karin Margaret",28
SLHS,4560,3,Language Development,LEC,10:00 AM,MWF,MUEN E431,"Boerger,Karin Margaret",18
SLHS,4560,3,Language Development,LEC,11:00 AM,MWF,MUEN E431,"Boerger,Karin Margaret",28
SLHS,4704,3,Audiological Evaluation,LEC,8:00 AM,TTH,MUEN E417,"Sommerfeldt,Kristin Ka",40
SLHS,4704,3,Audiological Evaluation,LEC,8:00 AM,TTH,MUEN E417,"Sommerfeldt,Kristin Ka",40
SLHS,4714,3,Audiological Rehab,LEC,3:30 PM,TTH,SLHS 230,"Walsh,Marcia",40
SLHS,4714,3,Audiological Rehab,LEC,3:30 PM,TTH,SLHS 230,"Walsh,Marcia",40
SLHS,4918,2,Intro/Clinical Practice,LEC,4:00 PM - 5:40 PM,W,SLHS 230,"Boerger,Karin Margaret",35
SLHS,4918,2,Intro/Clinical Practice,LEC,4:00 PM - 5:40 PM,W,SLHS 230,"Boerger,Karin Margaret",35
SLHS,5242,3,Lang Dis: School-Age,LEC,1:00 PM,MF,WLAW 205,"Brennan,Christine",60
SLHS,5242,3,Lang Dis: School-Age,LEC,1:00 PM,MF,WLAW 205,"Brennan,Christine",60
SLHS,5252,3,Acq Adult Lang Disorders,SEM,2:00 PM,TTH,SLHS 230,"Ramsberger,Gail",30
SLHS,5252,3,Acq Adult Lang Disorders,SEM,2:00 PM,TTH,SLHS 230,"Ramsberger,Gail",30
SLHS,5292,3,Motor Speech Disorders,SEM,9:00 AM,F,SLHS 230,"Sadagopan,Neeraja",60
SLHS,5292,3,Motor Speech Disorders,SEM,9:00 AM,F,SLHS 230,"Sadagopan,Neeraja",60
SLHS,5302,3,Phonological Disorders,LEC,5:00 PM - 7:50 PM,T,SLHS 230,"Schwartz,Scott Evan",60
SLHS,5302,3,Phonological Disorders,LEC,5:00 PM - 7:50 PM,T,SLHS 230,"Schwartz,Scott Evan",60
SLHS,5332,3,Cleft Palate/Voice Disor,LEC,5:00 PM,TH,SLHS 230,"Perez,Kathe S.",60
SLHS,5332,3,Cleft Palate/Voice Disor,LEC,5:00 PM,TH,SLHS 230,"Steffen,Jeffrey Karl",60
SLHS,5332,3,Cleft Palate/Voice Disor,LEC,5:00 PM,TH,SLHS 230,"Perez,Kathe S.",60
SLHS,5332,3,Cleft Palate/Voice Disor,LEC,5:00 PM,TH,SLHS 230,"Steffen,Jeffrey Karl",60
SLHS,5362,3,Stuttering Therapy/Resch,LEC,2:30 PM,MF,SLHS 230,"Pollard,Ryan Daniel",30
SLHS,5362,3,Stuttering Therapy/Resch,LEC,2:30 PM,MF,SLHS 230,"Pollard,Ryan Daniel",30
SLHS,5576,3,Communication Neurosci,LEC,12:30 PM - 1:45 PM,TTH,SLHS 230,"Pollard,Ryan Daniel",45
SLHS,5576,3,Communication Neurosci,LEC,12:30 PM - 1:45 PM,TTH,SLHS 230,"Pollard,Ryan Daniel",45
SLHS,5602,3,Sem-Intv/Com Challng B-6,LEC,1:00 PM - 3:50 PM,W,WLAW 205,"Meyers,Christina Nicol",30
SLHS,5878,3-Jan,Prac 1-Sp/Lang/Lrn/Appra,PRA,,,,,45
SLHS,5898,4-Jan,Prac 1-Sp/Lang/Lrn/Intrv,PRA,12:00 PM - 12:50 PM,W,SLHS 230,"Whitney,Anne",60
SLHS,5918,1,Audiology Clinic Pract:Level 1,PRA,11:00 AM - 11:50 AM,TH,SLHS 393,"Anderson,Melinda C.",4
SLHS,5918,3-Jan,Audiology Clinic Pract:Level 1,PRA,,,,"Fredrickson,Tammy Ly",10
SLHS,5918,1,Audiology Clinic Pract:Level 1,PRA,11:00 AM - 11:50 AM,T,SLHS 393,"Anderson,Melinda C.",4
SLHS,5918,1,Audiology Clinic Pract:Level 1,PRA,2:00 PM - 2:50 PM,TH,SEE DEPT,"Anderson,Melinda C.",4
SLHS,5938,4-Jan,Aud Clinic Pract:Level 2 Educ,PRA,,,,"Fredrickson,Tammy Ly",25
SLHS,5948,4-Jan,Aud Clinic Pract: Level 2 Med,PRA,,,,"Fredrickson,Tammy Ly",25
SLHS,6544,3,Auditory Processes:Adult,LEC,9:00 AM - 11:50 AM,W,SLHS 393,"Sommerfeldt,Kristin Ka",20
SLHS,6564,3,Auditory Proc: Neurodiagn,SEM,9:30 AM - 10:45 AM,TTH,SLHS 393,"Sharma,Anu",20
SLHS,6614,3,Fundamentals of Amplification,LEC,2:15 PM - 3:30 PM,T,SEE DEPT,"Anderson,Melinda C.",20
SLHS,6614,3,Fundamentals of Amplification,LEC,8:00 AM - 9:15 AM,TH,SLHS 393,"Anderson,Melinda C.",20
SLHS,6640,3,Comm Proc & Hearing Loss,LEC,12:30 PM - 1:45 PM,TTH,SLHS 393,"Schick,Brenda",20
SLHS,6918,7,Prac 2-Sp/Lang/Lrn/Intrn,PRA,,,,,15
SLHS,6918,7,Prac 2-Sp/Lang/Lrn/Intrn,PRA,,,,,15
SLHS,6928,7-Jan,Prac 2-Public Sch Intern,PRA,,,,,10
SLHS,6948,10-Jan,Aud Clinic Externship: Med,PRA,,,,"Fredrickson,Tammy Ly",25
SLHS,7520,3,Aud Proc Medical Genetic,SEM,3:45 PM,TH,OFF SITE,"Gabbard,Sandra A A",20
SLHS,7530,3,Aud Proc School Environ,SEM,9:15 AM,T,WLAW 303,"Johnson,Cheryl Rene",20
SLHS,7640,3,Comm Hearing Loss Brth-6,SEM,1:15 PM,TTH,WLAW 300,"Sommerfeldt,Kristin Ka",20
SLHS,7775,1,Tpcs-Cognitive Science,SEM,12:00 PM,F,MUEN D430,"Sumner,Tamara Ruth",15
SLHS,7918,3,Prac 3-Clinical Supervsn,PRA,,,,,5
SLHS,7918,3,Prac 3-Clinical Supervsn,PRA,,,,"Arehart,Kathryn H",5
SLHS,7918,3,Prac 3-Clinical Supervsn,PRA,,,,"Kan,Pui Fong",5
SLHS,7918,3,Prac 3-Clinical Supervsn,PRA,,,,"Ramsberger,Gail",5
SLHS,7918,3,Prac 3-Clinical Supervsn,PRA,,,,"Sadagopan,Neeraja",5
SLHS,7918,3,Prac 3-Clinical Supervsn,PRA,,,,"Schick,Brenda",5
SLHS,7918,3,Prac 3-Clinical Supervsn,PRA,,,,"Sharma,Anu",5
SLHS,7918,3,Prac 3-Clinical Supervsn,PRA,,,,,5
SLHS,8918,3,Prac 3-Classrm Instructn,PRA,,,,,5
SLHS,8918,3,Prac 3-Classrm Instructn,PRA,,,,"Arehart,Kathryn H",5
SLHS,8918,3,Prac 3-Classrm Instructn,PRA,,,,"Kan,Pui Fong",5
SLHS,8918,3,Prac 3-Classrm Instructn,PRA,,,,"Ramsberger,Gail",5
SLHS,8918,3,Prac 3-Classrm Instructn,PRA,,,,"Sadagopan,Neeraja",5
SLHS,8918,3,Prac 3-Classrm Instructn,PRA,,,,"Schick,Brenda",5
SLHS,8918,3,Prac 3-Classrm Instructn,PRA,,,,"Sharma,Anu",5
SLHS,8918,3,Prac 3-Classrm Instructn,PRA,,,,,5
SOCY,1001,3,Intro to Sociology,LEC,11:00 AM,TTH,EKLC E1B20,"Downey,Liam C",100
SOCY,1001,3,Intro to Sociology,REC,10:00 AM,W,STAD 140,"Pyles,Micah Anthony",33
SOCY,1001,3,Intro to Sociology,REC,11:00 AM,W,ECON 13,"Pyles,Micah Anthony",34
SOCY,1001,3,Intro to Sociology,LEC,2:00 PM,MW,MATH 100,"Hunter,Lori",15
SOCY,1001,3,Intro to Sociology,REC,2:00 PM,T,LIBR M498,"Hunter,Lori",15
SOCY,1004,3,Deviance in US Society,LEC,8:00 AM,TTH,ENVD 120,"Johnson,Aaron Samuel",65
SOCY,1004,3,Deviance in US Society,LEC,11:00 AM,TTH,HUMN 1B80,"Walden,Glenda Danice",74
SOCY,1004,3,Deviance in US Society,LEC,10:00 AM,MWF,BESC 185,"Pruitt,Allison Scott",65
SOCY,1004,3,Deviance in US Society,LEC,12:00 PM,MWF,HUMN 135,"Sousa,Michael D",69
SOCY,1006,3,Social Constr/Sexuality,LEC,2:00 PM,TTH,EDUC 220,"Walden,Glenda Danice",73
SOCY,1006,3,Social Constr/Sexuality,LEC,5:00 PM,TTH,RAMY N1B23,"Brown,Matthew Curtis",56
SOCY,1016,3,Sex Gender & Society 1,LEC,8:00 AM,TTH,HALE 230,"Bonnes,Stephanie Mari",46
SOCY,1016,3,Sex Gender & Society 1,LEC,9:00 AM,MWF,BESC 185,"Rinaldo,Rachel Ann",43
SOCY,1016,3,Sex Gender & Society 1,LEC,3:00 PM,MW,BESC 185,"Lepree,Joshua Gerald",46
SOCY,1016,3,Sex Gender & Society 1,LEC,11:00 AM,TTH,ECCR 245,"Brown,Matthew Curtis",65
SOCY,1016,3,Sex Gender & Society 1,LEC,2:00 PM,MWF,LIBR M300D,"Owens,Zachary Dougla",15
SOCY,1021,3,US Race/Ethnic Relations,LEC,8:00 AM,TTH,HUMN 135,"Lambert,Nicole",65
SOCY,1021,3,US Race/Ethnic Relations,LEC,12:00 PM,MWF,HUMN 1B80,"Nunez,Adriana",65
SOCY,1022,3,Ethc/Soc Issues Hlth/Med,LEC,8:00 AM,TTH,HLMS 199,"Monteblanco,Adelle Do",65
SOCY,2031,3,Social Problems,LEC,9:00 AM,MWF,DUAN G125,"Dalessandro,Cristen Ni",65
SOCY,2031,3,Social Problems,LEC,8:00 AM,TTH,HLMS 252,"Cilia,Laurent",65
SOCY,2031,3,Social Problems,LEC,12:00 PM,MWF,LIBR M300D,"Owens,Zachary Dougla",15
SOCY,2031,3,Social Problems,LEC,8:00 AM,TTH,HLMS 252,"Cilia,Laurent",65
SOCY,2031,3,Social Problems,LEC,12:00 PM,MWF,LIBR M300D,"Owens,Zachary Dougla",15
SOCY,2034,3,Drugs in U.S. Society,LEC,12:30 PM,TTH,BESC 185,"Thompson,Alex",65
SOCY,2034,3,Drugs in U.S. Society,LEC,12:30 PM,TTH,BESC 185,"Thompson,Alex",65
SOCY,2044,3,Crime and Society,LEC,11:00 AM,TTH,HUMN 150,"Potter,Hillary Annette",49
SOCY,2044,3,Crime and Society,LEC,3:30 PM,TTH,ECCR 105,"Whalley,Elizabeth E",65
SOCY,2044,3,Crime and Society,LEC,11:00 AM,TTH,HUMN 150,"Potter,Hillary Annette",49
SOCY,2044,3,Crime and Society,LEC,3:30 PM,TTH,ECCR 105,"Whalley,Elizabeth E",65
SOCY,2061,3,Intro to Social Stats,LEC,11:00 AM,MWF,HUMN 135,"Balliet,Jennifer April",65
SOCY,2061,3,Intro to Social Stats,LEC,3:30 PM,TTH,ENVD 120,"Steiner,Emily",60
SOCY,2061,3,Intro to Social Stats,LEC,11:00 AM,TTH,ATLS 100,"Masters,Ryan Kelly",94
SOCY,2061,3,Intro to Social Stats,LEC,11:00 AM,MWF,HUMN 135,"Balliet,Jennifer April",65
SOCY,2061,3,Intro to Social Stats,LEC,3:30 PM,TTH,ENVD 120,"Steiner,Emily",60
SOCY,2061,3,Intro to Social Stats,LEC,11:00 AM,TTH,ATLS 100,"Masters,Ryan Kelly",94
SOCY,2077,3,Environment & Society,LEC,1:00 PM,MWF,HUMN 135,"Godfrey,Althea Elaine",65
SOCY,2077,3,Environment & Society,LEC,8:00 AM,TTH,HLMS 201,"Luna,Jessie Kilcher",65
SOCY,2077,3,Environment & Society,LEC,1:00 PM,MWF,HUMN 135,"Godfrey,Althea Elaine",65
SOCY,2077,3,Environment & Society,LEC,8:00 AM,TTH,HLMS 201,"Luna,Jessie Kilcher",65
SOCY,3001,3,Classical Theory,LEC,9:30 AM,TTH,MUEN E0046,"Haffey,Michael John",100
SOCY,3001,3,Classical Theory,LEC,9:30 AM,TTH,MUEN E0046,"Haffey,Michael John",100
SOCY,3012,3,Women and Development,LEC,4:00 PM,MW,HLMS 267,"Bair,Jennifer Lynn",36
SOCY,3012,3,Women and Development,LEC,4:00 PM,MW,HLMS 267,"Bair,Jennifer Lynn",36
SOCY,3041,3,Self & Consciousness,LEC,9:30 AM - 10:45 AM,TTH,HLMS 241,"Walden,Glenda Danice",49
SOCY,3041,3,Self & Consciousness,LEC,9:30 AM - 10:45 AM,TTH,HLMS 241,"Walden,Glenda Danice",49
SOCY,3042,3,Topics in Pop & Health,LEC,11:00 AM,TTH,HLMS 267,"Pedersen-Gallegos,Lia",49
SOCY,3042,3,Topics in Pop & Health,LEC,11:00 AM,TTH,HLMS 267,"Pedersen-Gallegos,Lia",49
SOCY,3044,3,Race/Class/Gender/Crime,LEC,12:30 PM,TTH,HLMS 229,"Potter,Hillary Annette",5
SOCY,3044,3,Race/Class/Gender/Crime,LEC,11:00 AM,TTH,EDUC 220,"Belknap,Joanne E",38
SOCY,3044,3,Race/Class/Gender/Crime,LEC,12:30 PM,TTH,HLMS 229,"Potter,Hillary Annette",5
SOCY,3044,3,Race/Class/Gender/Crime,LEC,11:00 AM,TTH,EDUC 220,"Belknap,Joanne E",38
SOCY,3052,3,Medical Sociology,LEC,3:30 PM,TTH,BESC 185,"Rogers,Richard G",50
SOCY,3052,3,Medical Sociology,LEC,3:30 PM,TTH,BESC 185,"Rogers,Richard G",50
SOCY,3141,3,Social Movements In/U.S.,LEC,2:00 PM,TTH,HLMS 267,"Haffey,Michael John",49
SOCY,3141,3,Social Movements In/U.S.,LEC,2:00 PM,TTH,HLMS 267,"Haffey,Michael John",49
SOCY,3171,3,Whiteness Studies,LEC,11:00 AM,TTH,HUMN 1B90,"Wilkins,Amy Catherine",49
SOCY,3171,3,Whiteness Studies,LEC,11:00 AM,TTH,HUMN 1B90,"Wilkins,Amy Catherine",49
SOCY,4004,3,Adv Topics in Crmnology,LEC,3:00 PM,MW,HLMS 141,"Pyrooz,David C",49
SOCY,4004,3,Adv Topics in Crmnology,LEC,3:00 PM,MW,HLMS 141,"Pyrooz,David C",49
SOCY,4014,3,Criminology,LEC,8:00 AM,TTH,EKLC E1B20,"Radelet,Michael L",100
SOCY,4014,3,Criminology,LEC,8:00 AM,TTH,EKLC E1B20,"Radelet,Michael L",100
SOCY,4017,3,Animals and Society,LEC,9:30 AM,TTH,EDUC 220,"Irvine,Leslie J",100
SOCY,4017,3,Animals and Society,LEC,9:30 AM,TTH,EDUC 220,"Irvine,Leslie J",100
SOCY,4024,3,Juvenile Justice & Delinquency,LEC,11:00 AM,MWF,HUMN 1B80,"Tyler,Amanda B",65
SOCY,4024,3,Juvenile Justice & Delinquency,LEC,11:00 AM,MWF,HUMN 1B80,"Tyler,Amanda B",65
SOCY,4027,3,Inequality Democracy Env,LEC,2:00 PM,TTH,HUMN 245,"Downey,Liam C",14
SOCY,4027,3,Inequality Democracy Env,LEC,2:00 PM,TTH,HUMN 245,"Downey,Liam C",14
SOCY,6821,2-Jan,Grad Soc Forum I,SEM,12:30 PM,TH,SEE DEPT,"Bair,Jennifer Lynn",15
SOCY,6821,2-Jan,Grad Soc Forum I,SEM,12:30 PM,TH,SEE DEPT,"Bair,Jennifer Lynn",15
SOCY,7002,3,Soc Disparities/Health,SEM,3:30 PM,T,LIBR M498,"Bailey Mollborn,Stefani",15
SOCY,7002,3,Soc Disparities/Health,SEM,3:30 PM,T,LIBR M498,"Bailey Mollborn,Stefani",15
SOCY,7036,3,Feminist Theory,SEM,6:00 PM,M,HUMN 160,"Bair,Jennifer Lynn",15
SOCY,7036,3,Feminist Theory,SEM,6:00 PM,M,HUMN 160,"Bair,Jennifer Lynn",15
SOCY,7121,3,Qualitative Analysis,SEM,3:00 PM,W,HALE 235,"Irvine,Leslie J",15
SOCY,7121,3,Qualitative Analysis,SEM,3:00 PM,W,HALE 235,"Irvine,Leslie J",15
SOCY,7171,3,Special Topics,LEC,3:30 PM,TH,HLMS 104,"Grant II,Don Sherman",15
SOCY,7171,3,Special Topics,LEC,3:30 PM,TH,HLMS 104,"Grant II,Don Sherman",15
SOCY 1001,,3,Intro to Sociology,LEC,2:00 PM - 2:50 PM,MW,MATH 100,"Hunter,Lori",407
SOCY 1021,,3,US Race/Ethnic Relations,LEC,3:00 PM - 4:15 PM,MW,HUMN 1B80,"Roberts,Vanessa Eva",65
SOCY 2031,,3,Social Problems,LEC,9:30 AM - 10:45 AM,TTH,DUAN G125,"Denardo,Danielle Rene",65
SOCY 4007,,3,Global Human Ecology,LEC,3:30 PM - 4:45 PM,TTH,ECON 205,"Haffey,Michael John",40
SOCY 4007,,3,Global Human Ecology,LEC,3:30 PM - 4:45 PM,TTH,ECON 205,"Haffey,Michael John",40
SOCY 5181,,3,Logics of Qualitative Inquiry,SEM,6:00 PM - 8:30 PM,M,HALE 235,"Tierney,Kathleen Jane",15
SOCY 5181,,3,Logics of Qualitative Inquiry,SEM,6:00 PM - 8:30 PM,M,HALE 235,"Tierney,Kathleen Jane",15
SOCY 6041,,3,Cultural Sociology,SEM,3:00 PM - 5:30 PM,M,HUMN 1B70,"Rinaldo,Rachel Ann",15
SOCY 6041,,3,Cultural Sociology,SEM,3:00 PM - 5:30 PM,M,HUMN 1B70,"Rinaldo,Rachel Ann",15
SOCY 6121,,3,Qualitative Methods,LEC,3:00 PM - 5:30 PM,W,CLUB 10,"Harrison,Jill L",15
SOCY 6121,,3,Qualitative Methods,LEC,3:00 PM - 5:30 PM,W,CLUB 10,"Harrison,Jill L",15
SPAN,1010,5,Beginning Spanish 1,LEC,12:00 PM,M-F,HLMS 251,"Larson,Abigail",22
SPAN,1010,5,Beginning Spanish 1,LEC,1:00 PM,M-F,HLMS 191,"Azcona,Tabare",22
SPAN,1010,5,Beginning Spanish 1,LEC,1:00 PM,M-F,HLMS 185,"Cabeza,Adriana",22
SPAN,1010,5,Beginning Spanish 1,LEC,2:00 PM,M-F,EDUC 136,"Cabeza,Adriana",22
SPAN,1010,5,Beginning Spanish 1,LEC,2:00 PM,M-F,DUAN G1B25,"Wlad,Kerrie May",22
SPAN,1010,5,Beginning Spanish 1,LEC,3:00 PM,M-F,HLMS 185,"Larson,Abigail",22
SPAN,1010,5,Beginning Spanish 1,LEC,11:00 AM,MF,HLMS 181,"Kopen,Carmen Lynn",18
SPAN,1010,5,Beginning Spanish 1,LEC,11:00 AM,TTH,HLMS 181,"Kopen,Carmen Lynn",18
SPAN,1010,5,Beginning Spanish 1,LEC,8:00 AM,M-F,HLMS 185,"Laredo Valero,Raquel",22
SPAN,1010,5,Beginning Spanish 1,LEC,9:00 AM,M-F,HLMS 191,"Welker,Craig Zachary",22
SPAN,1010,5,Beginning Spanish 1,LEC,9:00 AM,M-F,HUMN 186,"Rud,Jeremy Allen",22
SPAN,1010,5,Beginning Spanish 1,LEC,11:00 AM - 11:50 AM,M-F,HLMS 191,"Orellana Capriles,Rebe",22
SPAN,1010,5,Beginning Spanish 1,LEC,11:00 AM,M-F,HLMS 185,"Fisher,Elizabeth Rae",22
SPAN,1010,5,Beginning Spanish 1,LEC,11:00 AM,M-F,EDUC 138,"Satchwell,Helen Zillah",22
SPAN,1010,5,Beginning Spanish 1,LEC,11:00 AM,M-F,EDUC 136,"Martinez Molina,Ana L",22
SPAN,1010,5,Beginning Spanish 1,LEC,12:00 PM - 12:50 PM,M-F,HLMS 191,"Glover,Allison Lee",22
SPAN,1010,5,Beginning Spanish 1,LEC,8:00 AM,M-F,HLMS 185,"Laredo Valero,Raquel",22
SPAN,1010,5,Beginning Spanish 1,LEC,9:00 AM,M-F,HLMS 191,"Welker,Craig Zachary",22
SPAN,1010,5,Beginning Spanish 1,LEC,9:00 AM,M-F,HUMN 186,"Rud,Jeremy Allen",22
SPAN,1010,5,Beginning Spanish 1,LEC,11:00 AM - 11:50 AM,M-F,HLMS 191,"Orellana Capriles,Rebe",22
SPAN,1010,5,Beginning Spanish 1,LEC,11:00 AM,M-F,HLMS 185,"Fisher,Elizabeth Rae",22
SPAN,1010,5,Beginning Spanish 1,LEC,11:00 AM,M-F,EDUC 138,"Satchwell,Helen Zillah",22
SPAN,1010,5,Beginning Spanish 1,LEC,11:00 AM,M-F,EDUC 136,"Martinez Molina,Ana L",22
SPAN,1010,5,Beginning Spanish 1,LEC,12:00 PM - 12:50 PM,M-F,HLMS 191,"Glover,Allison Lee",22
SPAN,1020,5,Beginning Spanish 2,LEC,8:00 AM,M-F,HLMS 181,"Iwasaki Cordero,Maria",22
SPAN,1020,5,Beginning Spanish 2,LEC,9:00 AM,M-F,HLMS 251,"Cleary,Gillian Goodrich",22
SPAN,1020,5,Beginning Spanish 2,LEC,11:00 AM,M-F,HLMS 251,"McFadden,Bridget Mar",22
SPAN,1020,5,Beginning Spanish 2,LEC,11:00 AM,M-F,MUEN D439,"Munoz,Jessika Andrea",22
SPAN,1020,5,Beginning Spanish 2,LEC,12:00 PM,M-F,HALE 236,"Herbozo,Jose Miguel",22
SPAN,1020,5,Beginning Spanish 2,LEC,12:00 PM - 12:50 PM,M-F,EDUC 136,"Wlad,Kerrie May",22
SPAN,1020,5,Beginning Spanish 2,LEC,1:00 PM,M-F,HLMS 251,"Larson,Abigail",22
SPAN,1020,5,Beginning Spanish 2,LEC,1:00 PM,M-F,EDUC 136,"Wlad,Kerrie May",22
SPAN,1020,5,Beginning Spanish 2,LEC,1:00 PM,M-F,HALE 236,"Garcia Oyervides,Juan",22
SPAN,1020,5,Beginning Spanish 2,LEC,2:00 PM,M-F,HLMS 251,"Larson,Abigail",22
SPAN,2110,3,Second Year Spanish 1,LEC,8:00 AM,MWF,HLMS 263,"Allen,Hollie Marie",22
SPAN,2110,3,Second Year Spanish 1,LEC,9:00 AM,MWF,HLMS 255,"Martuscelli,Tania",22
SPAN,2110,3,Second Year Spanish 1,LEC,9:00 AM,MWF,HLMS 247,"Cardenas,Alexander M",22
